"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.075341118E2,3.212170258E0,-5.625302124E-1,3.703298950E-1
1.075440378E2,3.240461426E0,-7.096742249E-1,3.915856934E-1
1.075539628E2,3.458108826E0,-9.575587463E-1,4.534071350E-1
1.075638878E2,3.821253662E0,-1.277742920E0,5.462141418E-1
1.075738128E2,4.283941498E0,-1.697470093E0,6.864724731E-1
1.075837378E2,4.872218170E0,-2.155367889E0,8.583151245E-1
1.075936628E2,5.510341187E0,-2.645897827E0,1.022673340E0
1.076035878E2,6.206693115E0,-3.092119904E0,1.295555878E0
1.076135128E2,6.960525513E0,-3.455414429E0,1.531165924E0
1.076234378E2,7.603887634E0,-3.675905914E0,1.811532898E0
1.076333628E2,8.041427765E0,-3.883374481E0,2.174078979E0
1.076432878E2,8.645272064E0,-4.154760132E0,2.465522919E0
1.076532128E2,9.751172333E0,-4.534520416E0,2.811154175E0
1.076631378E2,1.099688187E1,-5.290149078E0,3.127895508E0
1.076730628E2,1.213271988E1,-6.286327515E0,3.319048004E0
1.076829878E2,1.302710999E1,-7.042704620E0,3.505560150E0
1.076929128E2,1.345806381E1,-7.330406342E0,3.699556732E0
1.077028378E2,1.345192657E1,-7.198231201E0,3.827091522E0
1.077127628E2,1.347707428E1,-6.990163879E0,3.798950043E0
1.077226878E2,1.349129471E1,-6.806346130E0,3.423530731E0
1.077326128E2,1.327813797E1,-6.498286743E0,2.898422699E0
1.077425378E2,1.303384598E1,-6.260431366E0,2.439028015E0
1.077524628E2,1.260783188E1,-6.138584747E0,2.135758667E0
1.077623878E2,1.209754303E1,-5.739813995E0,2.149679718E0
1.077723128E2,1.185564606E1,-5.276826782E0,2.079026642E0
1.077822378E2,1.184561691E1,-5.183720398E0,1.952839050E0
1.077921628E2,1.196087723E1,-5.118755493E0,1.654808807E0
1.078020878E2,1.207074875E1,-4.745731201E0,1.078507233E0
1.078120128E2,1.198991684E1,-4.221970367E0,6.503974915E-1
1.078219378E2,1.207568848E1,-3.816613312E0,4.755610657E-1
1.078318628E2,1.248254242E1,-3.655997314E0,3.637435913E-1
1.078417878E2,1.263747025E1,-3.785927124E0,4.005670166E-1
